source,target,prob
sarsekim,ne,0.0150179354460961
sarsekim,lanh,0.014356515438135205
sarsekim,giua,0.012973281198117812
nergal,tuong,0.20243409951465272
nergal,si,0.1124551960641244
nergal,ganh,0.0640060475784999
nergal,bo,0.05815039999589424
nergal,net,0.04028262793354501
nergal,khim,0.03849051082159211
nergal,sac,0.03847201736085775
nergal,lenh,0.03797416722249782
nergal,ba,0.03759600404858849
nergal,tong,0.036129889670763374
nergal,by,0.03510207930310635
nergal,that,0.030590995771094556
nergal,muu,0.02923236709365187
nergal,lon,0.027496667517442827
nergal,xe,0.026015072720498453
nergal,ngoi,0.02351092270503462
nergal,tat,0.021051923616020447
nergal,sa,0.020763828693569065
nergal,re,0.02014814981113825
nergal,sau,0.011879627597874889
abia,thuoc,0.14171296506460151
abia,thoi,0.1339375891665711
abia,a,0.101761619497761
abia,nhom,0.06559086031708172
abia,mien,0.05854699438700045
abia,toc,0.052717473325671095
abia,ap,0.049745296603344945
abia,phi,0.04917723552446749
abia,huu,0.04741389055537992
abia,chien,0.04641004279977363
abia,kinh,0.04148205353451515
abia,gui,0.040211218694872965
abia,dong,0.029584950689029953
abia,hop,0.020570372040770737
abia,ha,0.015544519609856018
abia,vi,0.01246849152669905
abia,đe,0.01084987250759147
abia,đong,0.009367467230606363
abia,te,0.008301103918128588
abia,tu,0.008163307140499412
charsu,ong,0.13682465947265351
charsu,doi,0.11533542240193813
charsu,vuong,0.10685777150518833
charsu,dong,0.10384491541075928
charsu,quoc,0.08945188782820046
charsu,rong,0.07820785783241349
charsu,re,0.06551312278113401
charsu,phuong,0.06125662675147126
charsu,thuoc,0.05005927316570874
charsu,tri,0.047735271909373884
charsu,huong,0.04706066486160448
charsu,lon,0.0293043074703269
charsu,tan,0.028616670542043494
charsu,trao,0.009535580174911643
charsu,song,0.00952269066441673
charsu,chia,0.004483601200975595
charsu,bi,0.00436051654958226
charsu,vo,0.004129023906993123
charsu,cai,0.001722373705883421
charsu,đung,0.0013436655870433002
nisrok,roi,0.07629568157544277
nisrok,ong,0.06112074968773595
nisrok,roc,0.05720332167856445
nisrok,nit,0.05714855049540767
nisrok,đon,0.05536319260610934
nisrok,sup,0.05492723419815544
nisrok,sang,0.05363667798330558
nisrok,e,0.050690564552807196
nisrok,đam,0.04182934022381003
nisrok,chet,0.03747669935487494
nisrok,ram,0.03704155458369468
nisrok,dung,0.03302700527781739
nisrok,lec,0.03277059754797963
nisrok,xe,0.031700794858717726
nisrok,me,0.031006372095421106
nisrok,re,0.030073142840569507
nisrok,xa_x0002_khat,0.029473507073585658
nisrok,at,0.028810063861668678
nisrok,ngoi,0.02316120144203713
nisrok,xuong,0.017313438416713855
adrammelek,lec,0.10726308848301727
adrammelek,ram,0.10594739383324098
adrammelek,me,0.10369110588351205
adrammelek,at,0.09857591969012879
adrammelek,than,0.06087567075767328
adrammelek,roi,0.036855489033592904
adrammelek,a,0.03645933978139446
adrammelek,khat,0.036242253599457194
adrammelek,ong,0.029525067124721555
adrammelek,thi,0.029004422990184697
adrammelek,roc,0.027632709365401395
adrammelek,nit,0.02760625152796539
adrammelek,đon,0.02674381427396421
adrammelek,sup,0.02653321965062947
adrammelek,sang,0.025909801923158206
adrammelek,e,0.02448664862027976
adrammelek,đam,0.020206134319367085
adrammelek,chet,0.018103542082169754
adrammelek,dung,0.015954067198749578
adrammelek,xe,0.015313426306000848
esarhađon,roi,0.07629568157544277
esarhađon,ong,0.06112074968773595
esarhađon,roc,0.05720332167856445
esarhađon,nit,0.05714855049540767
esarhađon,đon,0.05536319260610934
esarhađon,sup,0.05492723419815544
esarhađon,sang,0.05363667798330558
esarhađon,e,0.050690564552807196
esarhađon,đam,0.04182934022381003
esarhađon,chet,0.03747669935487494
esarhađon,ram,0.03704155458369468
esarhađon,dung,0.03302700527781739
esarhađon,lec,0.03277059754797963
esarhađon,xe,0.031700794858717726
esarhađon,me,0.031006372095421106
esarhađon,re,0.030073142840569507
esarhađon,xa_x0002_khat,0.029473507073585658
esarhađon,at,0.028810063861668678
esarhađon,ngoi,0.02316120144203713
esarhađon,xuong,0.017313438416713855
komu,xuong,0.1518964632308306
komu,xiu,0.06979525782918732
komu,chui,0.06978503743541156
komu,ngat,0.06973746332310243
komu,mat,0.06097145982065063
komu,đat,0.05487556046774694
komu,te,0.05285816057030088
komu,đung,0.04978287096943675
komu,up,0.045924322727355305
komu,thang,0.04357054830905666
komu,cuc,0.04237562642141352
komu,doi,0.03475532447117199
komu,thau,0.03324361994597604
komu,sat,0.030207065933915724
komu,vang,0.026466011393449205
komu,lot,0.020456789525014396
komu,sap,0.018224815859107558
komu,lien,0.014591614251771435
komu,toi,0.01337792391352525
komu,tranh,0.011471533673905085
suyak,mang,0.16086689957496483
suyak,dua,0.13030308637221028
suyak,lan,0.11717691738714373
suyak,cau,0.11047264705987223
suyak,bah,0.08569816749161982
suyak,cai,0.07064094137559512
suyak,nar,0.0703957146978587
suyak,đieu,0.05534803983773162
suyak,ca,0.04314118496098596
suyak,dan,0.0222419733933564
suyak,ky,0.021602605918527716
suyak,mot,0.021568947575693987
suyak,cu,0.017611719920056765
suyak,theo,0.013256605059502933
suyak,hat,0.007271902390054802
suyak,la,0.00711861559726089
suyak,kinh,0.006452246841907258
suyak,bai,0.0051138300271689405
suyak,vua,0.004794010960692234
suyak,đi,0.00373623313444491
khue,mat,0.11282273354120295
khue,noi,0.08429705478004201
khue,tha,0.06274242456538835
khue,en,0.06246588093094665
khue,ong,0.06224509447728796
khue,ten,0.062007067862145195
khue,thien,0.059902836053929334
khue,nu,0.05834929047877134
khue,po,0.057916852103327365
khue,toi,0.05679922348068898
khue,đoi,0.05609470146067972
khue,đat,0.05592804841307408
khue,đuoc,0.034815841959891056
khue,đa,0.03358426221992391
khue,chua,0.02845217497749515
khue,ma,0.026294430441905346
khue,mang,0.024991526483324807
khue,đo,0.02143963525386302
khue,cho,0.011195537610371165
khue,vi,0.00722078164584363
pheniel,mat,0.11282273354120295
pheniel,noi,0.08429705478004201
pheniel,tha,0.06274242456538835
pheniel,en,0.06246588093094665
pheniel,ong,0.06224509447728796
pheniel,ten,0.062007067862145195
pheniel,thien,0.059902836053929334
pheniel,nu,0.05834929047877134
pheniel,po,0.057916852103327365
pheniel,toi,0.05679922348068898
pheniel,đoi,0.05609470146067972
pheniel,đat,0.05592804841307408
pheniel,đuoc,0.034815841959891056
pheniel,đa,0.03358426221992391
pheniel,chua,0.02845217497749515
pheniel,ma,0.026294430441905346
pheniel,mang,0.024991526483324807
pheniel,đo,0.02143963525386302
pheniel,cho,0.011195537610371165
pheniel,vi,0.00722078164584363
koanih,cong,0.17096650195997135
koanih,toi,0.11964592038561066
koanih,quay,0.06209332472317129
koanih,đien,0.059511376465833314
koanih,tro,0.05744677821800608
koanih,đong,0.055260337473437296
koanih,bay,0.049264733033188346
koanih,gio,0.04011164788381123
koanih,mat,0.03617641487806687
koanih,noi,0.02702970519330863
koanih,ay,0.02229626420875006
koanih,tha,0.020118250199144233
koanih,en,0.020029576959829418
koanih,ong,0.019958782164345254
koanih,ten,0.019882459340822434
koanih,dan,0.019462508246547126
koanih,thien,0.019207741041554836
koanih,nu,0.01870959933292149
koanih,po,0.018570938713840263
koanih,đoi,0.01798666925369034
toglech,mat,0.11282273354120295
toglech,noi,0.08429705478004201
toglech,tha,0.06274242456538835
toglech,en,0.06246588093094665
toglech,ong,0.06224509447728796
toglech,ten,0.062007067862145195
toglech,thien,0.059902836053929334
toglech,nu,0.05834929047877134
toglech,po,0.057916852103327365
toglech,toi,0.05679922348068898
toglech,đoi,0.05609470146067972
toglech,đat,0.05592804841307408
toglech,đuoc,0.034815841959891056
toglech,đa,0.03358426221992391
toglech,chua,0.02845217497749515
toglech,ma,0.026294430441905346
toglech,mang,0.024991526483324807
toglech,đo,0.02143963525386302
toglech,cho,0.011195537610371165
toglech,vi,0.00722078164584363
tlieng,nin,0.1556059673082173
tlieng,keu,0.15441171132446865
tlieng,thuc,0.1481840138216545
tlieng,day,0.1473365953956206
tlieng,đang,0.13876851004886093
tlieng,lai,0.12695618545518836
tlieng,thi,0.10989099310272807
tlieng,ngu,0.018846023543261523
anor,nin,0.1556059673082173
anor,keu,0.15441171132446865
anor,thuc,0.1481840138216545
anor,day,0.1473365953956206
anor,đang,0.13876851004886093
anor,lai,0.12695618545518836
anor,thi,0.10989099310272807
anor,ngu,0.018846023543261523
soanor,day,0.2509722443343162
soanor,tinh,0.21551763169563445
soanor,nin,0.08650320106199241
soanor,đang,0.049253393414204476
soanor,no,0.04681397231347724
soanor,thinh,0.04094266468289327
soanor,phop,0.032150268303654715
soanor,phap,0.03213673391956647
soanor,cuc,0.03170149647479416
soanor,sung,0.03165483782765666
soanor,bap,0.030591278952216458
soanor,chan,0.027856187375435954
soanor,thi,0.0263231652465553
soanor,xem,0.020815630077144258
soanor,bang,0.013604235555086637
soanor,thay,0.011090476785407479
soanor,khi,0.008806900080746478
soanor,đem,0.008175541541049176
soanor,ra,0.007590095598903214
soanor,chot,0.006025611271283591
janpomat,uen,0.10235831360581323
janpomat,uot,0.1002679773728962
janpomat,linh,0.09843539358446468
janpomat,thinh,0.09823975494685383
janpomat,ngat,0.09672084507588105
janpomat,xong,0.08759725500692123
janpomat,cuc,0.08012382954049303
janpomat,ngheo,0.06482349137234762
janpomat,vao,0.045855776850356585
janpomat,hai,0.041758554623768915
janpomat,xay,0.0416708484751658
janpomat,tai,0.03697476234671641
janpomat,su,0.030878172672151965
janpomat,cac,0.015803810582660095
janpomat,giang,0.01482974188125693
janpomat,nhu,0.014013007994399966
janpomat,khon,0.010931936935772602
janpomat,nan,0.00926507660107027
janpomat,nguoi,0.005002212171585692
janpomat,khi,0.0013514621179941497
judit,gai,0.15084852862332276
judit,lay,0.12651305997667658
judit,tha,0.0998508146759738
judit,giu,0.09452234466176895
judit,đi,0.09177577245967877
judit,khet,0.055407348331477126
judit,hai,0.051450794958216355
judit,thi,0.04763571121014447
judit,bo,0.04192686246488696
judit,e,0.03738697449493544
judit,tuoi,0.033297482825986456
judit,xo,0.03224533511312518
judit,mat,0.028718040646368053
judit,vo,0.02689276737123303
judit,ri,0.017179948862419747
judit,nguoi,0.016613956980715272
judit,đuoc,0.013648541705361672
judit,khi,0.00891268972446581
judit,ong,0.007144095133884309
judit,xau,0.0049817012226276896
beri,ri,0.24788345619232283
beri,e,0.15264230242807197
beri,duoi,0.14703223766129458
beri,bo,0.14211369462457968
beri,tri,0.05496890601664746
beri,thoi,0.05017850758926387
beri,giu,0.04748619152442045
beri,vi,0.04352402617641927
beri,ong,0.018591582079315615
beri,gai,0.010355416770375589
beri,lay,0.008684840846047572
beri,tha,0.006854536867331283
beri,con,0.0064967926138822804
beri,đi,0.006300203136990982
beri,ra,0.006262569746306857
beri,va,0.004622883789511028
beri,gia,0.004104913124752794
beri,khet,0.003803591518923904
beri,hai,0.003531982909093446
beri,thi,0.0032700858751235516
konau,da,0.14139464813031896
konau,vat,0.14082217875613912
konau,can,0.139627933608366
konau,duoi,0.1389365294387979
konau,bui,0.12484830438852387
konau,đua,0.12405250055714206
konau,nang,0.08838047288914641
konau,be,0.04719205645055226
konau,bau,0.02380779547176847
konau,khi,0.014349356859171887
konau,đa,0.0054017595011578825
konau,nuoc,0.005154080918522809
konau,trong,0.00445330376030939
konau,cay,0.0012573176538810816
konau,mot,0.0003217616162020605
mathe,mac,0.27616775269989774
mathe,co,0.18925552611182964
mathe,ta,0.08306060716979792
mathe,thay,0.04771684196616828
mathe,thua,0.04501699535650636
mathe,em,0.03337603220060954
mathe,chia,0.03040752183398607
mathe,lang,0.02950454112839078
mathe,lien,0.021823443570813814
mathe,chi,0.021553961223755504
mathe,khoan,0.0189435713127095
mathe,lo,0.0180109620055109
mathe,đap,0.01627020345081505
mathe,thet,0.013320301236286188
mathe,a,0.013242553502513079
mathe,con,0.012791488837349247
mathe,ma,0.012185617689241665
mathe,buon,0.011899419152953542
mathe,đon,0.011464959769652144
mathe,van,0.010881825313902999
kucho,ngoi,0.11828996553168733
kucho,đuoc,0.06788394848234759
kucho,truoc,0.0628674560343483
kucho,khac,0.06280059651482207
kucho,nghi,0.06144508906168389
kucho,kon,0.06115936811990414
kucho,cu,0.05844915552630278
kucho,ten,0.0573052753354331
kucho,hop,0.053153068467618865
kucho,mac,0.05230305093572419
kucho,bao,0.04892674456880132
kucho,lo,0.048601965859095486
kucho,my,0.041285370651961285
kucho,moi,0.035386669186008746
kucho,minh,0.035096214689475755
kucho,đi,0.030665630470211147
kucho,chi,0.025876326031542485
kucho,luc,0.020341780166762042
kucho,voi,0.018556937862679215
kucho,ma,0.014829148656168663
podorh,ngoi,0.11828996553168733
podorh,đuoc,0.06788394848234759
podorh,truoc,0.0628674560343483
podorh,khac,0.06280059651482207
podorh,nghi,0.06144508906168389
podorh,kon,0.06115936811990414
podorh,cu,0.05844915552630278
podorh,ten,0.0573052753354331
podorh,hop,0.053153068467618865
podorh,mac,0.05230305093572419
podorh,bao,0.04892674456880132
podorh,lo,0.048601965859095486
podorh,my,0.041285370651961285
podorh,moi,0.035386669186008746
podorh,minh,0.035096214689475755
podorh,đi,0.030665630470211147
podorh,chi,0.025876326031542485
podorh,luc,0.020341780166762042
podorh,voi,0.018556937862679215
podorh,ma,0.014829148656168663
hoian,ngoi,0.11828996553168733
hoian,đuoc,0.06788394848234759
hoian,truoc,0.0628674560343483
hoian,khac,0.06280059651482207
hoian,nghi,0.06144508906168389
hoian,kon,0.06115936811990414
hoian,cu,0.05844915552630278
hoian,ten,0.0573052753354331
hoian,hop,0.053153068467618865
hoian,mac,0.05230305093572419
hoian,bao,0.04892674456880132
hoian,lo,0.048601965859095486
hoian,my,0.041285370651961285
hoian,moi,0.035386669186008746
hoian,minh,0.035096214689475755
hoian,đi,0.030665630470211147
hoian,chi,0.025876326031542485
hoian,luc,0.020341780166762042
hoian,voi,0.018556937862679215
hoian,ma,0.014829148656168663
sewo,hoac,0.10314734539108583
sewo,luon,0.10191771315931816
sewo,rec,0.10085732731430169
sewo,go,0.10063267805982701
sewo,đao,0.0631086072485688
sewo,qui,0.056246057111298584
sewo,jesus,0.05068290068552241
sewo,coi,0.044581393615311805
sewo,cu,0.04211833508041388
sewo,giu,0.03195260855968781
sewo,truyenkhien,0.028162093716603505
sewo,viec,0.028159532028808457
sewo,mao,0.028142253857942723
sewo,am,0.02747193667036392
sewo,uen,0.027427412546283142
sewo,keu,0.027269891921067796
sewo,sang,0.0235400093003549
sewo,du,0.014962654822045795
sewo,may,0.013779008107340911
sewo,đeu,0.012819301892097144
soiomon,mon,0.2557736817052465
soiomon,lo,0.245177115245147
soiomon,sa,0.15610546392968286
soiomon,tu,0.07777589781995849
soiomon,thosa,0.0669792416131404
soiomon,thai,0.06506888249614229
soiomon,lam,0.04328445597615539
soiomon,vua,0.019291678785862423
soiomon,len,0.014897655430827364
soiomon,gom,0.007159259732663063
soiomon,keo,0.00678233991699212
soiomon,đoan,0.006108681045356104
soiomon,mung,0.005465811616316998
soiomon,rat,0.004837461788671182
soiomon,vi,0.003691612762465439
soiomon,cong,0.0035394545469918178
soiomon,loi,0.0025429472545719463
soiomon,suoi,0.002390599356141809
soiomon,toan,0.002352405002027716
soiomon,dip,0.0019477828001556981
yasut,bong,0.11498928308529527
yasut,uong,0.11462523164488712
yasut,phong,0.10311680296932069
yasut,nghe,0.1021996608686782
yasut,tieng,0.0940029290497145
yasut,ba,0.0847887508596044
yasut,đang,0.08016060636748103
yasut,luc,0.0667818434666379
yasut,sut,0.06498934287023451
yasut,chuyen,0.04131270167804006
yasut,tro,0.037752114621185565
yasut,goi,0.0356316472269177
yasut,cua,0.02124499420987223
yasut,trong,0.01316400999935081
yasut,lao,0.007547992509975376
yasut,polao,0.004320630662008547
yasut,va,0.003982803572495722
yasut,chuoh,0.0033593612804338627
yasut,dreng,0.003349676969293602
yasut,giong,0.0026796160885728406
kodihboih,bong,0.11498928308529527
kodihboih,uong,0.11462523164488712
kodihboih,phong,0.10311680296932069
kodihboih,nghe,0.1021996608686782
kodihboih,tieng,0.0940029290497145
kodihboih,ba,0.0847887508596044
kodihboih,đang,0.08016060636748103
kodihboih,luc,0.0667818434666379
kodihboih,sut,0.06498934287023451
kodihboih,chuyen,0.04131270167804006
kodihboih,tro,0.037752114621185565
kodihboih,goi,0.0356316472269177
kodihboih,cua,0.02124499420987223
kodihboih,trong,0.01316400999935081
kodihboih,lao,0.007547992509975376
kodihboih,polao,0.004320630662008547
kodihboih,va,0.003982803572495722
kodihboih,chuoh,0.0033593612804338627
kodihboih,dreng,0.003349676969293602
kodihboih,giong,0.0026796160885728406
konhuh,bep,0.10902130499518879
konhuh,xong,0.10862582556736358
konhuh,lien,0.10764801004157527
konhuh,chuot,0.10571708626544422
konhuh,giam,0.10456847248487007
konhuh,hung,0.10222478796483263
konhuh,muon,0.08710838163835327
konhuh,nhin,0.08666334235323382
konhuh,ho,0.07034251016062822
konhuh,lai,0.059747754009171226
konhuh,cua,0.03777038677427229
konhuh,vua,0.008599473145733928
konhuh,con,0.00561707953850313
konhuh,thay,0.005221085252737179
konhuh,trau,0.0011244998080922636
nhuh,kiem,0.177846315498474
nhuh,tra,0.177846315498474
nhuh,bep,0.07024323018672941
nhuh,xong,0.06998841987709252
nhuh,lien,0.0693584061283015
nhuh,chuot,0.06811429771035707
nhuh,giam,0.06737423738739466
nhuh,hung,0.06586418418051616
nhuh,muon,0.05612457219152117
nhuh,nhin,0.055837830100622855
nhuh,ho,0.04532219765066482
nhuh,lai,0.03849591818949067
nhuh,cua,0.024335738528759053
nhuh,vua,0.005540703917340228
nhuh,con,0.0036191257389338303
nhuh,thay,0.0033639837025317264
nhuh,trau,0.0007245235127963635
tolom,chuot,0.1270996569982136
tolom,lui,0.12373902955690358
tolom,binh,0.11622783960951577
tolom,đao,0.11000008305727274
tolom,lia,0.06453391402082646
tolom,hinh,0.06322122275901636
tolom,giam,0.05851438241964561
tolom,tim,0.05714077509510259
tolom,nho,0.04858365834222248
tolom,tien,0.04663632441243703
tolom,buoc,0.044231385042384705
tolom,tang,0.031267751320824745
tolom,lai,0.020182746840007922
tolom,tua,0.01921106040365307
tolom,canh,0.015866825802929287
tolom,thu,0.012260620551134672
tolom,toan,0.01206511306818516
tolom,rung,0.007909341747614311
tolom,lan,0.0061516911339389285
tolom,ra,0.0037657144915836027
kogo,khuc,0.23506193971579975
kogo,song,0.2319322703857343
kogo,gay,0.22374207219659037
kogo,ra,0.174687754209116
kogo,nguoi,0.10336005101848528
kogo,xuong,0.023307797665354568
kogo,hai,0.007908114808919738
kodtik,nga,0.12451275235749007
kodtik,non,0.12007500105854634
kodtik,chin,0.11706228802993503
kodtik,chuoi,0.11456110822431098
kodtik,sap,0.1053404981817457
kodtik,song,0.08384641824377168
kodtik,cung,0.07316324492761028
kodtik,nhin,0.05741057684414715
kodtik,đam,0.05468648970339775
kodtik,xanh,0.045742273766470914
kodtik,đay,0.03733911670486239
kodtik,đeu,0.014204058020344782
kodtik,co,0.013276993055638859
kodtik,rung,0.011738922433638367
kodtik,roi,0.010848158640440366
kodtik,thoi,0.010055836285283351
kodtik,lai,0.004029550794389773
kodtik,ca,0.0019883064565506805
kodtik,khong,0.00011840627142548347
hovveng,du,0.09536386399991793
hovveng,khoang,0.07024674442967702
hovveng,mach,0.06991205690174185
hovveng,kheo,0.06936943018460746
hovveng,xuoc,0.06776002153822801
hovveng,giem,0.06233627443185813
hovveng,khem,0.04506009031971822
hovveng,phep,0.04416437523173468
hovveng,buc,0.04413892868038324
hovveng,bai,0.04341982477053131
hovveng,khoe,0.04299492332941392
hovveng,khon,0.04083965214128478
hovveng,nghe,0.035073300639367866
hovveng,chuyen,0.03501752567844465
hovveng,tuc,0.022127702829521836
hovveng,đieu,0.0190267399072233
hovveng,tin,0.018699814654301223
hovveng,ngoai,0.016383543697685035
hovveng,dai,0.013094785400219874
hovveng,đien,0.012978664910517931
korwao,cai,0.12529562176362768
korwao,ngu,0.09001631585616436
korwao,dai,0.0792709897624177
korwao,đien,0.07856803924669445
korwao,cuong,0.07370498316711173
korwao,theo,0.06552076845356004
korwao,ngay,0.06224087868715805
korwao,buu,0.060192793136226615
korwao,nuot,0.05982941784938662
korwao,muoi,0.04412156776437437
korwao,ke,0.041121389769546955
korwao,đi,0.04096218340657042
korwao,no,0.037689894696334575
korwao,nha,0.024423250145307603
korwao,bi,0.01794379176299598
korwao,vat,0.008720653911927253
korwao,bai,0.008618535453359753
korwao,te,0.008569498059599832
korwao,thang,0.00846891814248846
korwao,ha,0.008468503293103287
chaih,soan,0.06780948785116912
chaih,sua,0.06764520440080149
chaih,lo,0.0647787843126125
chaih,me,0.06279128616246783
chaih,o,0.06126377467453716
chaih,com,0.05120965933913915
chaih,hay,0.04948887659767056
chaih,moi,0.04911616081634772
chaih,ca,0.049101682331824104
chaih,mot,0.04631253543718577
chaih,nay,0.041638870311946664
chaih,đang,0.03817026795597736
chaih,uanh,0.03327016206006502
chaih,xo,0.03322991045283106
chaih,gay,0.03292166653395422
chaih,goc,0.03228594755232759
chaih,canh,0.02805308627325156
chaih,nguoi,0.025376291826486215
chaih,qua,0.02348156401881272
chaih,thi,0.02160703918544165
jotrngoin,cap,0.1686876522615981
jotrngoin,theo,0.152323875087265
jotrngoin,it,0.1492600517840998
jotrngoin,ma,0.11824785711593111
jotrngoin,boi,0.09144727054593176
jotrngoin,roi,0.07170642427990982
jotrngoin,tai,0.05710863623307595
jotrngoin,san,0.05364590360808854
jotrngoin,tha,0.042580503886165556
jotrngoin,gie,0.03467629078647558
jotrngoin,đuc,0.018039156863526775
jotrngoin,ho,0.00897152914672119
jotrngoin,kinh,0.007944698858269032
jotrngoin,nhieu,0.0065014300746491765
jotrngoin,la,0.005654976775558294
jotrngoin,hon,0.0033245181099846146
jotrngoin,con,0.0031626011439212154
jotrngoin,co,0.0027217618409189465
jotrngoin,so,0.002196248409233703
jotrngoin,cua,0.0011947637390448138
kotromjah,cho,0.08353932683856775
kotromjah,trao,0.0770417161252771
kotromjah,can,0.07437835474922952
kotromjah,ly,0.07302628695488893
kotromjah,tuon,0.0720169197450661
kotromjah,nhu,0.07019615738843109
kotromjah,gio,0.06903816140322906
kotromjah,bao,0.06729401386293188
kotromjah,le,0.06702745853426552
kotromjah,chi,0.06591405654086502
kotromjah,phai,0.06122726284501078
kotromjah,muon,0.05760406051392991
kotromjah,khong,0.05054781801103563
kotromjah,dong,0.04814425177142942
kotromjah,suoi,0.024070860189708908
kotromjah,ta,0.017619919791124494
kotromjah,cong,0.014921211212933582
kotromjah,nuoc,0.006392163522075289
kokhur,cho,0.08353932683856775
kokhur,trao,0.0770417161252771
kokhur,can,0.07437835474922952
kokhur,ly,0.07302628695488893
kokhur,tuon,0.0720169197450661
kokhur,nhu,0.07019615738843109
kokhur,gio,0.06903816140322906
kokhur,bao,0.06729401386293188
kokhur,le,0.06702745853426552
kokhur,chi,0.06591405654086502
kokhur,phai,0.06122726284501078
kokhur,muon,0.05760406051392991
kokhur,khong,0.05054781801103563
kokhur,dong,0.04814425177142942
kokhur,suoi,0.024070860189708908
kokhur,ta,0.017619919791124494
kokhur,cong,0.014921211212933582
kokhur,nuoc,0.006392163522075289
sirro,cho,0.08353932683856775
sirro,trao,0.0770417161252771
sirro,can,0.07437835474922952
sirro,ly,0.07302628695488893
sirro,tuon,0.0720169197450661
sirro,nhu,0.07019615738843109
sirro,gio,0.06903816140322906
sirro,bao,0.06729401386293188
sirro,le,0.06702745853426552
sirro,chi,0.06591405654086502
sirro,phai,0.06122726284501078
sirro,muon,0.05760406051392991
sirro,khong,0.05054781801103563
sirro,dong,0.04814425177142942
sirro,suoi,0.024070860189708908
sirro,ta,0.017619919791124494
sirro,cong,0.014921211212933582
sirro,nuoc,0.006392163522075289
kotuoih,cung,0.5
kotuoih,vap,0.5
podrons,tu,0.24533410558798519
podrons,nghe,0.14696085334345874
podrons,ngay,0.1348459969323672
podrons,muon,0.12006008658843481
podrons,luc,0.10503683115663062
podrons,vay,0.07077624227269705
podrons,ay,0.04417561487724055
podrons,đe,0.03655131079099439
podrons,anh,0.0347682058211082
podrons,voi,0.021765318711948187
podrons,đuoc,0.00945327564809385
podrons,ta,0.009022190972746818
podrons,o,0.008828210180169526
podrons,cha,0.005212114530681079
podrons,vao,0.0028574709556973502
podrons,vo,0.002790082172345775
podrons,me,0.0012272454720179658
podrons,con,0.00033484398538264867
thor,vat,0.10266444794387562
thor,vuon,0.05650429673292008
thor,sach,0.05636069618580249
thor,dep,0.056015019945667335
thor,đak,0.05376697624768347
thor,canh,0.0529804110120118
thor,linh,0.052423424441015644
thor,giup,0.05135633203503489
thor,loc,0.05024416198231232
thor,rat,0.04508530920128371
thor,nen,0.043731165185817725
thor,chinh,0.04154091079632887
thor,đat,0.038063984428881495
thor,cuu,0.03704022019029241
thor,khoc,0.03604625378036154
thor,se,0.031599334098751444
thor,đay,0.031550273733038495
thor,thoi,0.02538397125419983
thor,noi,0.02365560463213635
thor,than,0.021364746558347976
kune,đom,0.1937648493205546
kune,qua,0.15681401211142207
kune,an,0.08686109942777931
kune,thu,0.08390601473564692
kune,kham,0.08214178669099012
kune,đinh,0.07490570750265205
kune,ay,0.063150326849234
kune,tren,0.04999131651517835
kune,lan,0.04553509390278127
kune,vit,0.04193632709391722
kune,thi,0.016912326093262618
kune,phung,0.016707992879665113
kune,thay,0.01605427703311086
kune,la,0.013964108716467558
kune,phai,0.013024704867053033
kune,da,0.01178252507851928
kune,ue,0.005589530070214489
kune,te,0.0054542631272612085
kune,nguoi,0.005085427360829603
kune,le,0.004728292820999383
kotol,vang,0.17320603353446357
kotol,ta,0.10122532485178967
kotol,cuc,0.08730329883562575
kotol,noi,0.05386727424147361
kotol,lua,0.04276950246785602
kotol,co,0.025466303694275567
kotol,cay,0.024856085097035657
kotol,khoe,0.02468420926808471
kotol,chac,0.0246286758006236
kotol,nga,0.02462349512297814
kotol,ngon,0.02451801018950087
kotol,khien,0.024443647306969737
kotol,van,0.023368648707445448
kotol,to,0.022760670207946195
kotol,đat,0.020750424912884643
kotol,thut,0.020020132477240125
kotol,thit,0.019931879476925533
kotol,lieu,0.019826108225411174
kotol,tren,0.019708358386656088
kotol,linh,0.018796099677610097
hior,quen,0.06895218463451395
hior,rot,0.06892710106333327
hior,xuc,0.06879783139754272
hior,rung,0.06831083984424223
hior,hen,0.06319621540127139
hior,rut,0.06167767088503653
hior,cam,0.06066350336899968
hior,gieng,0.05609924554620711
hior,đong,0.053900051929413724
hior,khien,0.05013851869350449
hior,tai,0.04104075611249442
hior,le,0.039160915689432245
hior,boi,0.037558311540942614
hior,ta,0.03738542371981016
hior,khinh,0.036436076588495264
hior,nang,0.034421465902420414
hior,vao,0.03318169483762308
hior,de,0.025407281487914747
hior,trai,0.024090934717254313
hior,ma,0.019537820663128
anohhei,xich,0.20595185314757172
anohhei,sung,0.20380835901865116
anohhei,khi,0.1641471992797017
anohhei,nay,0.15716835031055218
anohhei,lai,0.06584589963309471
anohhei,loi,0.056225853012652455
anohhei,đa,0.04573679906741579
anohhei,tra,0.033567650420122164
anohhei,hon,0.03176742006617645
anohhei,tieng,0.022452515504463914
anohhei,gan,0.011531802097573922
anohhei,toi,0.0017962984420238047
lunhon,chung,0.20234403782873883
lunhon,tieng,0.10841302028175447
lunhon,ðang,0.09065763195693312
lunhon,tren,0.0894760382792245
lunhon,truc,0.08296018435257878
lunhon,tinh,0.076200137961682
lunhon,thuc,0.06934610053015276
lunhon,giang,0.05410307785556731
lunhon,hoa,0.04617517690127173
lunhon,ngai,0.025648334107649794
lunhon,ðuc,0.024240032846986885
lunhon,toi,0.023637987510936088
lunhon,tai,0.020108973554847642
